,PC1,PC2,PC3,PC4
1100,86396699.90259671,-201083314.99294293,-62746235.23428996,-49829495.49014837
1101,116222610.55873895,-129594911.70735826,-32276912.11536115,-46380823.58147647
1102,114248531.80688772,-134326493.57108864,-34293576.21812111,-46609079.81195679
1103,145494519.41867644,-59434370.77221855,-2373541.866460007,-42996209.07758759
1104,121587981.95970948,-116734890.80434063,-26795797.49814282,-45760443.340837896
1105,94072559.41487092,-182685387.54310814,-54904790.04284792,-48941961.11173217
1106,109398510.91398291,-145951293.68297952,-39248223.04928847,-47169871.768999085
1107,103795505.66761187,-159380888.61745423,-44972097.81230685,-47817728.8292603
1108,93605880.89917316,-183803948.59282202,-55381535.8713678,-48995921.61284203
1109,121115577.32725504,-117867176.52951135,-27278392.968730185,-45815065.933986835
1110,144150313.5100237,-62656238.33568637,-3746745.341819552,-43151635.18368975
1111,109986869.41072756,-144541083.27979374,-38647172.32685611,-47101841.81198129
1112,122826254.70830086,-113766929.73679364,-25530812.401073895,-45617265.93730508
1113,225691647.6537493,132786571.33794886,79553620.109455,-33723279.02386934
1114,168855644.2565418,-3441126.077341292,21491535.358275242,-40295039.0809848
1115,129830727.0308593,-96978220.4842683,-18375237.742042437,-44807361.85047381
1116,112508794.38327023,-138496393.09173465,-36070843.71929104,-46810239.925659955
1117,317918345.1241197,353840654.7646239,173769856.3817816,-23059409.462181877
1118,190545601.919014,48546572.08545517,43649394.5456408,-37787100.64607076
1119,135408107.9047361,-83610043.47245893,-12677540.127281573,-44162467.65206747
1120,135798915.3733767,-82673334.3725326,-12278302.056176817,-44117279.87039875
1121,133924184.74725316,-87166793.11708753,-14193474.86906614,-44334048.80400071
1122,141928723.36135855,-67981069.29603282,-6016260.222951292,-43408510.34254022
1123,133365888.36348046,-88504948.97412497,-14763814.970644634,-44398602.77781219
1124,99543005.0582854,-169573518.84543946,-49316334.4937185,-48309431.48207816
1125,147646680.40161872,-54275951.50176284,-174953.89542878684,-42747361.7845931
1126,121715960.66917992,-116428144.30786219,-26665057.99796185,-45745645.58366592
1127,136909925.17708316,-80010404.21702765,-11143325.25403645,-43988817.462511
1128,132285513.28442165,-91094452.11593589,-15867496.187724354,-44523522.9932897
1129,189432444.82151473,45878495.17665813,42512224.12771906,-37915811.33845113
1130,135433016.51262552,-83550341.13422096,-12652094.184289383,-44159587.55169261
1131,51098046.09827849,-99245376.38970539,-33703190.78764133,-37337048.98131754
1132,58968307.27444064,-80381496.20811252,-25663150.248008657,-36427036.57817393
1133,53567433.94957897,-93326610.09896223,-31180532.646045335,-37051521.78945487
1134,48222819.72185085,-106136879.05344875,-36640442.310769424,-37669501.94645061
1135,42084136.25289625,-120850417.3769066,-42911551.08919949,-38379297.71696977
1136,32896009.30519363,-142873031.61488092,-52297886.750660144,-39441690.602912664
1137,40115211.00612599,-125569647.03272583,-44922950.51409865,-38606958.06461499
1138,62032638.6567544,-73036736.13740757,-22532714.295603644,-36072718.02344493
1139,90622853.31681404,-4510117.81539931,6674256.065165384,-32766925.57681122
1140,74811756.57546411,-42407034.8035901,-9477921.852581529,-34595110.66748029
1141,56562336.16621846,-86148261.71817096,-28121023.60370839,-36705231.100699954
1142,71028224.92851506,-51475614.11166788,-13343072.848661592,-35032587.98231691
1143,124345529.578768,76318270.23542117,41124406.85205858,-28867683.483229607
1144,83147407.89102219,-22427681.62424619,-962451.6539152188,-33631286.73385883
1145,77457365.66995023,-36065891.62566409,-6775240.9763591215,-34289207.59311434
1146,90824412.62664777,-4027009.2393201445,6880163.465940324,-32743619.937034875
1147,115313009.85392699,54668624.05298526,31897035.21378132,-29912084.018009767
1148,77576755.20432606,-35779732.142389834,-6653275.939252492,-34275402.97409892
1149,81601642.67256744,-26132657.76380812,-2541562.5300286165,-33810018.47981416
1150,47215166.32560015,-108552078.8169578,-37669833.0735931,-37786013.59302872
1151,28796825.472033646,-152698183.65751404,-56485499.26571032,-39915665.74140184
1152,48656716.21908394,-105096891.77070946,-36197185.68310784,-37619331.92218474
1153,55280401.777325846,-89220873.43606095,-29430612.22156316,-36853456.95595363
1154,38054667.89124827,-130508471.49585311,-47027944.21207832,-38845211.8848828
1155,43758595.945455074,-116836979.15645248,-41200969.50762085,-38185685.452432394
1156,54700202.99695934,-90611526.17672074,-30023327.204049543,-36920543.43181549
1157,39371102.13359948,-127353168.60833573,-45683111.50076727,-38692996.92509316
1158,33446718.58426207,-141553060.95282298,-51735297.42482234,-39378013.90104893
1159,29914563.462929424,-150019127.00834736,-55343649.13414054,-39786425.37536892
1160,28086500.688372467,-154400729.64792943,-57211147.36418002,-39997798.258852184
1161,18787287.075591076,-176689602.5897657,-66710966.08174957,-41073035.73035362
1162,19140588.479475677,-175842790.11408135,-66350043.16618675,-41032184.65154101
1163,47055550.82100868,-108934654.14531586,-37832891.84622404,-37804469.40861835
1164,65064903.785232246,-65768834.249261156,-19435036.33877583,-35722107.184138
1165,42934464.59125572,-118812303.07157166,-42042879.242181495,-38280977.04915986
1166,46775400.55869011,-109606133.89203954,-38119085.584375024,-37836862.2616313
1167,43164081.87319691,-118261943.58575416,-41808308.59527602,-38254427.158391826
1168,39793116.93856363,-126341660.02716981,-45251992.880395,-38644200.74181109
1169,41978059.93997807,-121104666.98974295,-43019915.70850057,-38391562.97199075
1170,61709971.977366626,-73810121.59932674,-22862341.62620652,-36110026.90948171
1171,47783340.26062647,-107190247.89468601,-37089402.33954943,-37720317.51008229
1172,78403177.00507677,-33798918.35701653,-5809026.347966053,-34179846.540188946
1173,38217146.45406676,-130119033.8296953,-46861960.618514776,-38826425.02290682
1174,15378672.92313188,-184859558.77223858,-70193111.76356295,-41467162.56856367
1175,99838322.47187838,17578031.747952487,16088523.767397176,-31701371.201015018
1176,64815817.70616749,-66365857.6315607,-19689495.768811386,-35750908.18747281
1177,41502649.09610722,-122244158.16947238,-43505582.241252765,-38446533.16317122
1178,40044064.0052724,-125740176.12520467,-44995632.31688878,-38615184.55783144
1179,34710758.858139046,-138523338.84566423,-50443988.938529335,-39231857.08305094
1180,62405122.55162259,-72143945.99887177,-22152195.079215765,-36029648.9359348
1181,66045644.43257461,-63418140.46032741,-18433138.893770725,-35608707.36977477
1182,43652662.785306245,-117090885.65233208,-41309187.885969765,-38197934.15478955
1183,39123877.04248062,-127945731.47111179,-45935669.797130935,-38721582.74851525
1184,60061995.574806064,-77760083.1957926,-24545868.61322396,-36300576.9983354
1185,76080807.20150311,-39365303.60540656,-8181494.92947957,-34448374.51894799
1186,66879796.49109808,-61418798.3631588,-17580992.285591993,-35512257.11197887
1187,56316685.75720757,-86737050.2951963,-28371973.248503666,-36733634.84881103
1188,64325232.65303354,-67541719.2013175,-20190663.85294766,-35807632.92290126
1189,106445974.90319285,33415620.99132607,22838718.23114712,-30937350.09247179
1190,44514729.66300925,-115024635.76230727,-40428524.27271826,-38098256.198281035
1191,17116549.358762886,-180694119.77109694,-68417745.39609194,-41266217.63467473
1192,584105.0589953727,-220320002.74995756,-85306831.97328825,-43177809.769969665
1193,28128730.799292747,-154299510.1663603,-57168006.254039094,-39992915.32967591
1194,-82061069.5140764,-145408389.85722855,-30931490.036326643,-64215821.85730392
1195,-78793460.98690045,-137576403.80780804,-27593391.79052547,-63837999.03519045
1196,-62299524.82232133,-98042819.27139437,-10743644.056232844,-61930859.46885853
1197,-45405762.555209875,-57550909.2712101,6514554.935420766,-59977489.32589626
1198,-29543130.76305009,-19530470.20390812,22719379.631775018,-58143345.40687536
1199,-27379231.240716282,-14343915.348785028,24929959.36907152,-57893140.82529881
1200,-64156933.94525597,-102494760.87269253,-12641121.701867992,-62145625.574042276
1201,-36587685.90291343,-36415252.184627086,15522857.478265662,-58957884.13795992
1202,-44697298.75950316,-55852823.80031406,7238301.900212752,-59895571.98833796
1203,-50493130.98765398,-69744597.1807962,1317440.4405724553,-60565724.99801597
1204,-25525687.24660076,-9901237.903416274,26823488.50630558,-57678821.63222102
1205,-51486898.55076863,-72126514.60632312,302235.0597632202,-60680631.071402125
1206,-35657907.69455413,-34186708.007329926,16472693.10897104,-58850376.94311092
1207,-9175619.765532115,29287514.162145324,43526263.983653106,-55788317.12837161
1208,-50136537.066634275,-68889893.0167243,1681726.900324106,-60524493.21628095
1209,-52031881.71308174,-73432760.59292363,-254504.62400812245,-60743645.68122364
1210,-44558583.58107357,-55520343.5373732,7380009.479297194,-59879532.808690734
1211,-55053982.98431681,-80676301.18213396,-3341799.4661666127,-61093081.307160534
1212,-41955204.59766773,-49280419.840941,10039549.245271942,-59578512.66311302
1213,15239683.167262139,87807471.60860378,68468260.31303045,-52965255.98744698
1214,88116543.74067968,262482788.61478886,142917239.86991432,-44538744.39659336
1215,-696529.2252204791,49610670.46168212,52188267.716109134,-54807907.78917015
1216,-1685572.7420109033,47240075.893407084,51177888.29000557,-54922267.63662406
1217,-31756847.501175214,-24836429.735501282,20457908.00848566,-58399310.189171396
1218,-47250860.52712631,-61973342.820271954,4629654.020224813,-60190831.93317518
1219,-21148357.291988388,590590.249531334,31295247.384781938,-57172685.372929245
1220,-61093032.0217061,-95151030.15264344,-9511124.47262296,-61791356.676199004
1221,-59002426.79385725,-90140151.14336734,-7375420.153790035,-61549626.872722924
1222,-65897816.5922017,-106667405.32844068,-14419559.131436152,-62346918.10620938
1223,-32802722.72677539,-27343241.707684927,19389470.884862322,-58520241.30011311
1224,-16263836.5456567,12298081.531064592,36285138.30938447,-56607904.31127412
1225,-14957279.854710659,15429709.353418969,37619880.38812916,-56456831.46025201
1226,-43877461.99287168,-53887793.39178712,8075824.403222178,-59800776.960638925
1227,-31165196.48729571,-23418327.643927705,21062322.275106594,-58330899.529230766
1228,-57305921.551784255,-86073872.92240503,-5642317.450250954,-61353465.55383763
1229,-68084334.27572441,-111908172.65161793,-16653244.95489941,-62599737.95134003
1230,-51498637.090303704,-72154650.19092286,290243.29340200993,-60681988.3596362
1231,-19968204.628628988,3419245.861263542,32500858.61476457,-57036228.203224555
1232,-22467654.592901815,-2571574.9756277883,29947489.852314383,-57325231.37829247
1233,-14617721.131225659,16243582.608093433,37966764.16260759,-56417569.40188781
1234,9111020.402447622,73117951.46728204,62207388.40809547,-53673893.096451536
1235,-32793704.093067445,-27321625.34375394,19398684.070996,-58519198.50470595
1236,-52717870.50071108,-75076976.71256103,-955291.7438138763,-60822964.30706188
1237,-67434563.17694844,-110350765.10407162,-15989456.821415775,-62524607.05675757
1238,-76238467.69028059,-131452453.61889514,-24983281.5001493,-63542573.566876724
1239,-40663822.11631069,-46185162.40846044,11358789.772415034,-59429194.35554858
1240,-17294108.103278626,9828669.299587112,35232641.46027265,-56727031.22096404
1241,5161431.369556051,63651356.57095724,58172597.79205886,-54130571.08042214
1242,-22999467.68667456,-3846254.208677761,29404204.34529833,-57386723.17642426
1243,-22881509.68148776,-3563525.894267797,29524706.971888244,-57373084.08041884
1244,-52337083.73639451,-74164285.79468417,-566290.5463270566,-60778935.18646177
1245,-47377407.70763179,-62276658.1477806,4500376.930411179,-60205464.16679375
1246,-70214592.86229649,-117014095.03834608,-18829458.045171835,-62846052.74174174
1247,-48528643.48156249,-65036004.148365386,3324306.392740886,-60338577.77123461
1248,-28132501.90025294,-16149396.40503187,24160438.95496186,-57980239.03255566
1249,-55992064.0621655,-82924746.13875291,-4300117.077998139,-61201548.53499998
1250,-23230659.65073228,-4400387.980241926,29168025.046818674,-57413455.14248258
1251,-67587164.18852125,-110716527.70499128,-16145349.782519335,-62542251.80957934
1252,-74554989.36383715,-127417399.0345933,-23263486.732318945,-63347918.50736047
1253,-47623773.88109461,-62867162.30930527,4248696.080452717,-60233950.67675562
1254,-53467705.49000127,-76874222.96362452,-1721302.3725544144,-60909665.259561986
1255,-64958160.83262941,-104415186.08589008,-13459632.868292632,-62238268.802126765
1256,-119080571.9748267,-47796689.19195079,-10335019.797419216,-86339510.30447327
1257,-126251244.83624656,-64983757.14960965,-17660380.317458842,-87168631.61273961
1258,-128354447.52096002,-70024830.4448907,-19808953.848840177,-87411818.01870176
1259,-140381153.69784743,-98851109.4236851,-32095103.324196864,-88802426.4807284
1260,-133260870.66389039,-81784818.61004399,-24821219.6543539,-87979131.58239548
1261,-136384037.89588004,-89270599.72106677,-28011760.679003105,-88340253.13282266
1262,-133067327.91751596,-81320924.57960428,-24623501.75247341,-87956752.87147388
1263,-140003373.14483255,-97945623.96042094,-31709173.188798547,-88758744.95843793
1264,-128974872.27154629,-71511899.03063233,-20442762.5668534,-87483555.69112775
1265,-134447465.20878488,-84628914.48157848,-26033411.73178516,-88116333.60519835
1266,-149965957.38387057,-121824500.55392699,-41886672.93988441,-89910685.79266933
1267,-145033194.10386407,-110001378.88167028,-36847498.7808633,-89340326.60558498
1268,-145894115.75822473,-112064883.83659951,-37726992.46570725,-89439872.14366402
1269,-112127205.24432568,-31130472.66787525,-3231653.1938428883,-85535515.38908029
1270,-119145563.40001899,-47952464.25838331,-10401413.23488793,-86347025.04910636
1271,-140073374.9221825,-98113408.11788024,-31780685.06307339,-88766839.03361595
1272,-132601651.47229558,-80204765.34807408,-24147779.61134537,-87902908.23636179
1273,-120982787.96139975,-52356026.378689975,-12278270.892244184,-86559457.27982014
1274,-122765041.80190364,-56627831.61461764,-14098971.985743903,-86765533.42699057
1275,-47712400.01388223,123262518.9482631,62572725.31572647,-78087443.41357927
