date,adj_close,close,high,low,open,volume,ticker,revenues,cost_of_goods,gross_profit,general/admin_expense,sales_+_marketing_expense,research_&_development,operating_income,interest_income/expense,other_income/expense_net,tax_expense,net_income,earnings_per_share_(basic),earnings_per_share_(diluted),weighted_average_shares,weighted_average_shares_(diluted),cash_and_equivalents,short-term_investments,cash_and_short-term_investments,receivables,inventory,other_current_assets,current_assets,property_plant_&_equipment,tax_assets,long-term_investments,goodwill,other_intangible_assets,goodwill_and_intangible_assets,other_non-current_assets,non-current_assets,other_assets,total_assets,payables,short-term_debt,tax_payables,deferred_revenue,other_current_liabilities,current_liabilities,long-term_debt,deferred_revenue_non-current,deferred_tax_non-current,other_non-current_liabilities,non-current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comp._income/loss,other_stockholders_equity,total_stockholders_equity,total_liabilities_&_stockholders_equity,depreciation_and_amortization,deferred_income_tax,stock_based_compensation,change_in_working_capital,accounts_receivables,accounts_payables,otherworkingcapital,other_non_cash_items,cash_flow_from_operating_activities,capital_expenditure,net_acquisitions,purchases_of_investments,other_investing,net_cash_from_investing,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activites,net_cash_from_financing,fx_effect,net_change_in_cash,cash_at_end_of_period,cash_at_start_of_period,ebitda,free_cash_flow,enterprise_valuation,market_capitalization,book_value_per_share,enterprise_value_to_ebitda,free_cash_flow_per_share,price_to_sales,price_to_earnings_ratio,price_to_book_value,price_to_free_cash_flow,earnings_yield,inventory_turnover,current_ratio,debt_to_equity_ratio,ebitda_margin,gross_margin,net_income_margin,dividend_yield,payout_ratio,return_on_assets,return_on_equity,return_on_capital
2019-02-13,40.810359954833984,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-14,40.959041595458984,42.70000076293945,42.814998626708984,42.345001220703125,42.4275016784668,87342800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-15,40.86791229248047,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-19,40.99020767211914,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-20,41.253997802734375,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-21,41.02138900756836,42.76499938964844,43.092498779296875,42.57500076293945,42.95000076293945,68998800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-22,41.47941970825195,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-25,41.78158187866211,43.557498931884766,43.967498779296875,43.48749923706055,43.540000915527344,87493600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-26,41.80555725097656,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-27,41.935054779052734,43.717498779296875,43.75,43.182498931884766,43.3025016784668,111341600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-02-28,41.52259063720703,43.287498474121094,43.727500915527344,43.22999954223633,43.58000183105469,112861600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-01,41.95903015136719,43.74250030517578,43.787498474121094,43.22249984741211,43.56999969482422,103544800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-04,42.17007064819336,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-05,42.09332275390625,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-06,41.85112762451172,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-07,41.36671447753906,43.125,43.61000061035156,43.005001068115234,43.467498779296875,99185600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-08,41.46504211425781,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-11,42.9014778137207,44.724998474121094,44.779998779296875,43.837501525878906,43.872501373291016,128044000,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
2019-03-12,43.383487701416016,45.227500915527344,45.66749954223633,44.842498779296875,45.0,129870400,AAPL,84310000.0,52279000.0,32031000.0,4783000.0,0.0,3902000.0,23346000.0,890000.0,143000.0,3941000.0,19965000.0,1.04567,1.04567,19093008.0,19093008.0,44771000.0,41656000.0,41656000.0,36981000.0,4988000.0,12432000.0,140828000.0,39597000.0,0.0,158608000.0,0.0,0.0,0.0,34686000.0,232891000.0,47118000.0,373719000.0,44293000.0,11969000.0,0.0,5546000.0,42249000.0,108283000.0,92989000.0,0.0,0.0,54555000.0,147544000.0,54555000.0,255827000.0,40970000.0,80510000.0,-3588000.0,-615000.0,117892000.0,373719000.0,3395000.0,53000.0,1559000.0,1772000.0,5130000.0,-8501000.0,32545000.0,1505000.0,26690000.0,-3355000.0,-167000.0,-15873000.0,8313000.0,5844000.0,4916000.0,0.0,-8796000.0,-3568000.0,-1312000.0,-13676000.0,0.0,18858000.0,44771000.0,25913000.0,28191000.0,23335000.0,805912140.866992,745725140.866992,6.17461638312832,28.5875684036392,1.22217515438112,8.84503784683895,37.351622382519,6.32549401882224,31.9573662252836,0.0267725987845714,10.4809542902967,1.3005550271049,2.17001153598209,0.334373,8.84503784683895,0.236805,0.00478460468135993,0.178712747307789,0.0534224912300418,0.169349913480134,0.0900631413975497
