,date,adj_close,close,high,low,open,volume,ticker,revenues,cost_of_goods,gross_profit,general/admin_expense,sales_+_marketing_expense,research_&_development,operating_income,interest_income/expense,other_income/expense_net,tax_expense,net_income,earnings_per_share_(basic),earnings_per_share_(diluted),weighted_average_shares,weighted_average_shares_(diluted),cash_and_equivalents,short-term_investments,cash_and_short-term_investments,receivables,inventory,other_current_assets,current_assets,property_plant_&_equipment,tax_assets,long-term_investments,goodwill,other_intangible_assets,goodwill_and_intangible_assets,other_non-current_assets,non-current_assets,other_assets,total_assets,payables,short-term_debt,tax_payables,deferred_revenue,other_current_liabilities,current_liabilities,long-term_debt,deferred_revenue_non-current,deferred_tax_non-current,other_non-current_liabilities,non-current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comp._income/loss,other_stockholders_equity,total_stockholders_equity,total_liabilities_&_stockholders_equity,depreciation_and_amortization,deferred_income_tax,stock_based_compensation,change_in_working_capital,accounts_receivables,accounts_payables,otherworkingcapital,other_non_cash_items,cash_flow_from_operating_activities,capital_expenditure,net_acquisitions,purchases_of_investments,other_investing,net_cash_from_investing,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activites,net_cash_from_financing,fx_effect,net_change_in_cash,cash_at_end_of_period,cash_at_start_of_period,ebitda,free_cash_flow,enterprise_valuation,market_capitalization,book_value_per_share,enterprise_value_to_ebitda,free_cash_flow_per_share,price_to_sales,price_to_earnings_ratio,price_to_book_value,price_to_free_cash_flow,earnings_yield,inventory_turnover,current_ratio,debt_to_equity_ratio,ebitda_margin,gross_margin,net_income_margin,dividend_yield,payout_ratio,return_on_assets,return_on_equity,return_on_capital,normalized_close,normalized_net_income,30_DMA,10_DMA,10_Day_Avg,Next_10_Day_Avg,signal,stock_quantity,total_buy_price,stock_profit,cumulative_profit
1855,2017-08-14,37.470176696777344,39.962501525878906,40.0525016784668,39.6875,39.83000183105469,88490800,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24588608608087334,0.2944890929965557,37.81450004577637,39.29375038146973,39.29375038146973,39.887000274658206,SELL,0.0,0.0,1.7250022888183594,1742.3242330551147
1856,2017-08-15,37.88039779663086,40.400001525878906,40.54999923706055,40.03499984741211,40.165000915527344,117862000,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24929695511208858,0.2944890929965557,37.96533342997233,39.58250045776367,39.58250045776367,39.91975021362305,SELL,0.0,0.0,0.0,1742.3242330551147
1857,2017-08-16,37.7280158996582,40.23749923706055,40.62749862670898,40.03749847412109,40.48500061035156,110686400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24803004305624368,0.2944890929965557,38.10583343505859,39.67775039672851,39.67775039672851,39.97975044250488,SELL,0.0,0.0,0.0,1742.3242330551147
1858,2017-08-17,37.00371170043945,39.46500015258789,40.1775016784668,39.459999084472656,40.130001068115234,111762400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2420074300188267,0.2944890929965557,38.23191680908203,39.73500022888184,39.73500022888184,40.1332504272461,BUY,1.0,39.46500015258789,0.0,1742.3242330551147
1859,2017-08-18,36.91930770874024,39.375,39.875,39.18000030517578,39.46500015258789,109712400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24130576434278858,0.2944890929965557,38.342916870117186,39.762750244140626,39.762750244140626,40.29700050354004,BUY,2.0,78.84000015258789,0.0,1742.3242330551147
1860,2017-08-21,36.85133743286133,39.3025016784668,39.47249984741211,38.77750015258789,39.375,105474000,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2407405477033996,0.2944890929965557,38.44416694641113,39.72275047302246,39.72275047302246,40.41875038146973,BUY,3.0,118.14250183105469,0.0,1742.3242330551147
1861,2017-08-22,37.45378112792969,39.94499969482422,40.0,39.505001068115234,39.557498931884766,86418400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2457496370442242,0.2944890929965557,38.562916946411136,39.715250396728514,39.715250396728514,40.47200050354004,BUY,4.0,158.0875015258789,0.0,1742.3242330551147
1862,2017-08-23,37.50065231323242,39.994998931884766,40.11750030517578,39.720001220703125,39.76750183105469,77596400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2461394446997081,0.2944890929965557,38.68158353169759,39.688250350952146,39.688250350952146,40.50400047302246,BUY,5.0,198.08250045776367,0.0,1742.3242330551147
1863,2017-08-24,37.33422088623047,39.817501068115234,40.185001373291016,39.63750076293945,40.10749816894531,79275600,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24475562306167756,0.2944890929965557,38.77741686503092,39.787000274658205,39.787000274658205,40.48800048828125,BUY,6.0,237.9000015258789,0.0,1742.3242330551147
1864,2017-08-25,37.47251892089844,39.96500015258789,40.13999938964844,39.817501068115234,39.91249847412109,101920400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2459055660545013,0.2944890929965557,38.86758359273275,39.846500396728516,39.846500396728516,40.529000473022464,BUY,7.0,277.8650016784668,0.0,1742.3242330551147
1865,2017-08-28,37.84991836547852,40.36750030517578,40.5,39.98249816894531,40.03499984741211,103864000,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.24904356675283607,0.2944890929965557,38.966833623250324,39.887000274658206,39.887000274658206,40.51375045776367,BUY,8.0,318.2325019836426,0.0,1742.3242330551147
1866,2017-08-29,38.18746566772461,40.727500915527344,40.77999877929688,40.0,40.025001525878906,118067600,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2518502294569886,0.2944890929965557,39.07375030517578,39.91975021362305,39.91975021362305,40.43225021362305,SELL,0.0,0.0,7.587505340576172,1749.911738395691
1867,2017-08-30,38.29061508178711,40.837501525878906,40.97249984741211,40.65250015258789,40.95000076293945,109078400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.25270782414330384,0.2944890929965557,39.17650032043457,39.97975044250488,39.97975044250488,40.30550003051758,SELL,0.0,0.0,0.0,1749.911738395691
1868,2017-08-31,38.44297409057617,41.0,41.130001068115234,40.869998931884766,40.90999984741211,107140400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.253974706458731,0.2944890929965557,39.29033368428548,40.1332504272461,40.1332504272461,40.20250015258789,SELL,0.0,0.0,0.0,1749.911738395691
1869,2017-09-01,38.45469284057617,41.01250076293945,41.23500061035156,40.907501220703125,41.20000076293945,66364400,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2540721658077064,0.2944890929965557,39.40516700744629,40.29700050354004,40.29700050354004,40.06800003051758,SELL,0.0,0.0,0.0,1749.911738395691
1870,2017-09-05,37.9929084777832,40.52000045776367,41.0625,40.13999938964844,40.9375,117874000,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.25023249943333353,0.2944890929965557,39.488417053222655,40.41875038146973,40.41875038146973,39.984249877929685,SELL,0.0,0.0,0.0,1749.911738395691
1871,2017-09-06,37.95306396484375,40.477500915527344,40.747501373291016,40.130001068115234,40.6775016784668,86606800,AAPL,45408000.0,27920000.0,17488000.0,3783000.0,0.0,2937000.0,10768000.0,602000.0,-185000.0,2591000.0,8717000.0,0.41644,0.41644,20932000.0,20932000.0,18571000.0,58188000.0,58188000.0,22632000.0,3146000.0,10338000.0,112875000.0,29286000.0,30191000.0,184757000.0,5661000.0,2444000.0,8105000.0,10150000.0,232298000.0,20488000.0,345173000.0,31915000.0,11980000.0,0.0,7608000.0,7608000.0,81302000.0,89864000.0,2984000.0,0.0,11391000.0,131446000.0,11391000.0,212748000.0,34445000.0,98525000.0,-545000.0,-714000.0,132425000.0,345173000.0,2354000.0,1942000.0,1193000.0,-6135000.0,-802000.0,1650000.0,31573000.0,1260000.0,8138000.0,-2277000.0,-181000.0,-7180000.0,-460000.0,-3180000.0,-3500000.0,1000.0,-7092000.0,-3365000.0,12188000.0,-1544000.0,0.0,3414000.0,18571000.0,15157000.0,14264000.0,5652000.0,836929680.932,753656680.932,6.32643798968087,58.6742625443073,0.270017198547678,16.5974427618922,86.4582632708501,5.69119638234472,133.343361806794,0.0115662744331016,8.87476160203433,1.38834223020344,1.6065546535775,0.31413,16.5974427618922,0.191971,0.004464897724835,0.386027302971206,0.0258612505488507,0.0658259392108741,0.0428542734896976,0.2499011614391513,0.2944890929965557,39.56483370463054,40.47200050354004,40.47200050354004,39.83824996948242,SELL,0.0,0.0,0.0,1749.911738395691
